variable,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,slope,r_squared
e_t_uncond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020202020202,0.003883495145631,0.0057581573896353,0.0078740157480314,0.0059288537549407,0.0171428571428571,0.0076335877862595,0.0150093808630394,0.0150943396226415,0.0094517958412098,0.0057692307692307,0.000730950568709356,0.640351286758369
rot_sin,0.0021645021645021,0.0,0.0021367521367521,0.002004008016032,0.0,0.0019120458891013,0.0,0.0059055118110236,0.0061728395061728,0.0140562248995983,0.0101010101010101,0.0155339805825242,0.0134357005758157,0.0098425196850393,0.0098814229249011,0.0171428571428571,0.0095419847328244,0.0093808630393996,0.0188679245283018,0.0113421550094517,0.0096153846153846,0.0007309373268824022,0.5917353619901609
rot_cos,0.0021645021645021,0.0,0.0021367521367521,0.002004008016032,0.0,0.0019120458891013,0.0,0.0059055118110236,0.0061728395061728,0.0140562248995983,0.0101010101010101,0.0155339805825242,0.0134357005758157,0.0098425196850393,0.0098814229249011,0.0171428571428571,0.0095419847328244,0.0093808630393996,0.0188679245283018,0.0113421550094517,0.0096153846153846,0.0007309373268824022,0.5917353619901609
frame_rate,0.0021645021645021,0.0061475409836065,0.0085470085470085,0.0140280561122244,0.00625,0.0038240917782026,0.0096153846153846,0.0118110236220472,0.0082304526748971,0.0120481927710843,0.0121212121212121,0.0116504854368932,0.0153550863723608,0.0157480314960629,0.0197628458498023,0.0133333333333333,0.0076335877862595,0.0150093808630394,0.0113207547169811,0.0264650283553875,0.025,0.0007303529486105956,0.5401638384109619
instance_labels,0.0,0.0020491803278688,0.0,0.0080160320641282,0.0041666666666666,0.005736137667304,0.0038461538461538,0.0039370078740157,0.0082304526748971,0.0140562248995983,0.0141414141414141,0.0155339805825242,0.0115163147792706,0.0098425196850393,0.0217391304347826,0.0171428571428571,0.0095419847328244,0.0168855534709193,0.0169811320754716,0.0132325141776937,0.0076923076923076,0.0007300418382815349,0.5377947491602967
n_groups,0.0064935064935064,0.0040983606557377,0.0021367521367521,0.0100200400801603,0.00625,0.0019120458891013,0.0076923076923076,0.0098425196850393,0.0123456790123456,0.0140562248995983,0.008080808080808,0.0058252427184466,0.0095969289827255,0.0137795275590551,0.0118577075098814,0.0076190476190476,0.0095419847328244,0.0168855534709193,0.030188679245283,0.0151228733459357,0.0192307692307692,0.0007299978050475307,0.5006836790399385
original_num_steps,0.0,0.0,0.0,0.002004008016032,0.0,0.0,0.0,0.0,0.0,0.002008032128514,0.002020202020202,0.0019417475728155,0.0038387715930902,0.0059055118110236,0.0039525691699604,0.0095238095238095,0.0057251908396946,0.0112570356472795,0.0132075471698113,0.0170132325141776,0.0115384615384615,0.0007299266781688905,0.7552560399510883
lambda_s,0.0021645021645021,0.0,0.0021367521367521,0.0,0.0,0.0019120458891013,0.0,0.0019685039370078,0.0,0.002008032128514,0.0,0.0019417475728155,0.0038387715930902,0.0019685039370078,0.0079051383399209,0.0171428571428571,0.0038167938931297,0.0150093808630394,0.0132075471698113,0.0151228733459357,0.0115384615384615,0.0007295637815279058,0.599757919571992
calculate_loss_func,0.0,0.0,0.0,0.0040080160320641,0.0020833333333333,0.005736137667304,0.0019230769230769,0.0059055118110236,0.0020576131687242,0.0040160642570281,0.0242424242424242,0.0135922330097087,0.0095969289827255,0.0157480314960629,0.0217391304347826,0.0114285714285714,0.0057251908396946,0.0112570356472795,0.0113207547169811,0.0113421550094517,0.0134615384615384,0.0007295634312596554,0.42509945499834595
block_kwargs,0.0,0.0020491803278688,0.0,0.002004008016032,0.0,0.0,0.0038461538461538,0.0059055118110236,0.0061728395061728,0.0120481927710843,0.002020202020202,0.0058252427184466,0.0153550863723608,0.0157480314960629,0.0079051383399209,0.0133333333333333,0.0114503816793893,0.0075046904315197,0.0094339622641509,0.0132325141776937,0.0153846153846153,0.000729541079180682,0.6493447421074878
sample_fn,0.0,0.0020491803278688,0.0,0.0060120240480961,0.0041666666666666,0.0019120458891013,0.0038461538461538,0.0039370078740157,0.0041152263374485,0.002008032128514,0.004040404040404,0.003883495145631,0.0057581573896353,0.0059055118110236,0.0138339920948616,0.0076190476190476,0.0095419847328244,0.0093808630393996,0.0150943396226415,0.0189035916824196,0.0153846153846153,0.0007294513674433641,0.7270652763018355
n_cls,0.0043290043290043,0.0020491803278688,0.0064102564102564,0.0040080160320641,0.0083333333333333,0.011472275334608,0.0134615384615384,0.0137795275590551,0.0082304526748971,0.0060240963855421,0.008080808080808,0.0135922330097087,0.0268714011516314,0.0177165354330708,0.0138339920948616,0.0133333333333333,0.0248091603053435,0.0206378986866791,0.0169811320754716,0.0113421550094517,0.0153846153846153,0.0007291950521468123,0.47028320441454485
down_block_types,0.0021645021645021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019417475728155,0.0,0.0,0.0019762845849802,0.0114285714285714,0.0133587786259541,0.0093808630393996,0.0150943396226415,0.0170132325141776,0.0096153846153846,0.0007288195976684033,0.5849722048960218
raw_dataset,0.0,0.0040983606557377,0.0021367521367521,0.0,0.00625,0.0038240917782026,0.0019230769230769,0.0,0.0061728395061728,0.002008032128514,0.002020202020202,0.0116504854368932,0.0038387715930902,0.0137795275590551,0.0059288537549407,0.0057142857142857,0.0171755725190839,0.0187617260787992,0.0113207547169811,0.0113421550094517,0.0153846153846153,0.0007288114526035829,0.5881950933921201
v_x,0.0021645021645021,0.0,0.0,0.0080160320641282,0.0020833333333333,0.0019120458891013,0.0038461538461538,0.0,0.0082304526748971,0.0040160642570281,0.004040404040404,0.0058252427184466,0.0038387715930902,0.0078740157480314,0.0079051383399209,0.0114285714285714,0.015267175572519,0.0093808630393996,0.0245283018867924,0.0113421550094517,0.0115384615384615,0.0007287905238900392,0.5815889237383844
sigmas_for_original_sampling_steps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020202020202,0.003883495145631,0.0057581573896353,0.0078740157480314,0.0059288537549407,0.0171428571428571,0.0076335877862595,0.0150093808630394,0.0169811320754716,0.0075614366729678,0.0057692307692307,0.000728458500019048,0.6090766601102785
sqrt_one_minus_alphas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020202020202,0.003883495145631,0.0057581573896353,0.0078740157480314,0.0059288537549407,0.0171428571428571,0.0076335877862595,0.0150093808630394,0.0169811320754716,0.0075614366729678,0.0057692307692307,0.000728458500019048,0.6090766601102785
W_r,0.0021645021645021,0.0020491803278688,0.0021367521367521,0.0,0.0020833333333333,0.0019120458891013,0.0057692307692307,0.0019685039370078,0.0,0.0040160642570281,0.0101010101010101,0.0135922330097087,0.0172744721689059,0.0196850393700787,0.0197628458498023,0.0209523809523809,0.0171755725190839,0.0150093808630394,0.0150943396226415,0.0037807183364839,0.0019230769230769,0.000728441877577361,0.3520766836789365
panoptic_seg,0.0021645021645021,0.0,0.0021367521367521,0.0060120240480961,0.0083333333333333,0.0095602294455066,0.0019230769230769,0.0098425196850393,0.0082304526748971,0.0100401606425702,0.0181818181818181,0.0213592233009708,0.0211132437619961,0.0137795275590551,0.0197628458498023,0.0171428571428571,0.0190839694656488,0.0075046904315197,0.020754716981132,0.0094517958412098,0.0115384615384615,0.0007284023885606231,0.4253141278029744
repo_url,0.0043290043290043,0.0061475409836065,0.0042735042735042,0.0100200400801603,0.0,0.0,0.0,0.0039370078740157,0.0041152263374485,0.0060240963855421,0.006060606060606,0.0174757281553398,0.0134357005758157,0.0118110236220472,0.0039525691699604,0.0209523809523809,0.0114503816793893,0.0168855534709193,0.0150943396226415,0.0056710775047258,0.023076923076923,0.0007283186905277671,0.4323219088463834
re_prob,0.0021645021645021,0.0,0.0,0.0,0.0,0.0,0.0076923076923076,0.0039370078740157,0.0082304526748971,0.0060240963855421,0.002020202020202,0.0116504854368932,0.0115163147792706,0.0019685039370078,0.0079051383399209,0.0133333333333333,0.0095419847328244,0.0131332082551594,0.0132075471698113,0.0132325141776937,0.0134615384615384,0.0007282056166459131,0.711414404764772
cross_attention,0.0,0.0,0.0021367521367521,0.0040080160320641,0.0,0.0019120458891013,0.0,0.0,0.0041152263374485,0.002008032128514,0.0,0.0019417475728155,0.0019193857965451,0.0039370078740157,0.0039525691699604,0.0057142857142857,0.0133587786259541,0.0075046904315197,0.0075471698113207,0.0283553875236294,0.0115384615384615,0.0007281433387481138,0.46942668545165417
label_font,0.0,0.0020491803278688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002008032128514,0.008080808080808,0.0077669902912621,0.0095969289827255,0.0059055118110236,0.0138339920948616,0.0038095238095238,0.0076335877862595,0.0075046904315197,0.0113207547169811,0.0132325141776937,0.0153846153846153,0.0007278564869570858,0.7226015255420142
all_gradients,0.0021645021645021,0.0,0.0,0.0,0.0020833333333333,0.0,0.0,0.0019685039370078,0.0082304526748971,0.002008032128514,0.0,0.0058252427184466,0.0076775431861804,0.0019685039370078,0.0098814229249011,0.0152380952380952,0.0133587786259541,0.0168855534709193,0.0056603773584905,0.0151228733459357,0.0096153846153846,0.0007275023494089739,0.6096266019664134
h_stride,0.0,0.0,0.0021367521367521,0.002004008016032,0.0,0.0019120458891013,0.0019230769230769,0.0039370078740157,0.0082304526748971,0.0,0.008080808080808,0.0077669902912621,0.0095969289827255,0.0039370078740157,0.0079051383399209,0.0095238095238095,0.0076335877862595,0.0150093808630394,0.0113207547169811,0.0094517958412098,0.0192307692307692,0.0007274961284608532,0.7321021698644149
loss_cls_i,0.0,0.0,0.0,0.0040080160320641,0.0041666666666666,0.005736137667304,0.0019230769230769,0.0059055118110236,0.0061728395061728,0.0040160642570281,0.0202020202020202,0.0135922330097087,0.0057581573896353,0.0137795275590551,0.0177865612648221,0.0133333333333333,0.0057251908396946,0.0131332082551594,0.0150943396226415,0.0151228733459357,0.0096153846153846,0.0007273385471546257,0.5332373964402533
imdecode_backend,0.0,0.0,0.0,0.0,0.0,0.0019120458891013,0.0019230769230769,0.0039370078740157,0.0020576131687242,0.0,0.008080808080808,0.0077669902912621,0.0095969289827255,0.0039370078740157,0.0079051383399209,0.0057142857142857,0.0076335877862595,0.0075046904315197,0.0150943396226415,0.0113421550094517,0.0173076923076923,0.0007273122877842571,0.7659058017906785
h_idx,0.0,0.0061475409836065,0.0064102564102564,0.0080160320641282,0.0083333333333333,0.011472275334608,0.0038461538461538,0.0078740157480314,0.0082304526748971,0.002008032128514,0.008080808080808,0.0155339805825242,0.0172744721689059,0.0177165354330708,0.0118577075098814,0.0152380952380952,0.0076335877862595,0.0187617260787992,0.0169811320754716,0.0151228733459357,0.0211538461538461,0.0007271710436505092,0.5896485726295304
init_dim,0.0043290043290043,0.0020491803278688,0.0021367521367521,0.0040080160320641,0.0104166666666666,0.0,0.0038461538461538,0.0019685039370078,0.0020576131687242,0.002008032128514,0.006060606060606,0.0077669902912621,0.0038387715930902,0.0078740157480314,0.0118577075098814,0.019047619047619,0.0171755725190839,0.0112570356472795,0.0113207547169811,0.0207939508506616,0.0115384615384615,0.0007271275587014378,0.5562387875668073
first_epoch,0.0021645021645021,0.0,0.0,0.0040080160320641,0.0020833333333333,0.0,0.0,0.0,0.0020576131687242,0.0,0.002020202020202,0.0058252427184466,0.0038387715930902,0.0,0.0,0.0095238095238095,0.0133587786259541,0.0112570356472795,0.0132075471698113,0.0226843100189035,0.0096153846153846,0.0007269226081635139,0.5301749058395914
uniform_prob,0.0,0.0020491803278688,0.0,0.002004008016032,0.0,0.0,0.0,0.0,0.0,0.0040160642570281,0.002020202020202,0.0,0.0038387715930902,0.0039370078740157,0.0019762845849802,0.0057142857142857,0.0076335877862595,0.0150093808630394,0.0150943396226415,0.0170132325141776,0.0115384615384615,0.0007267584521450438,0.6481127026933342
x_cat,0.0,0.0020491803278688,0.0,0.0060120240480961,0.00625,0.005736137667304,0.0057692307692307,0.0039370078740157,0.0041152263374485,0.0060240963855421,0.0121212121212121,0.0077669902912621,0.0095969289827255,0.0157480314960629,0.0059288537549407,0.0171428571428571,0.0095419847328244,0.0187617260787992,0.0094339622641509,0.0170132325141776,0.0134615384615384,0.0007267205641561813,0.6650317312339904
keys_to_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039525691699604,0.0076190476190476,0.0114503816793893,0.0187617260787992,0.0094339622641509,0.0170132325141776,0.0076923076923076,0.0007265633182686902,0.5646199150188119
is_parallelizable,0.0,0.0,0.0021367521367521,0.0,0.0020833333333333,0.0,0.0,0.0019685039370078,0.0020576131687242,0.0080321285140562,0.006060606060606,0.0097087378640776,0.0134357005758157,0.0078740157480314,0.0118577075098814,0.0171428571428571,0.0076335877862595,0.0131332082551594,0.0075471698113207,0.0132325141776937,0.0096153846153846,0.0007260496558498668,0.68120889450339
attn_module,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002008032128514,0.0,0.0,0.0,0.0,0.0019762845849802,0.0038095238095238,0.0133587786259541,0.0168855534709193,0.0132075471698113,0.0170132325141776,0.0076923076923076,0.0007259724911952601,0.5525876529754308
feat_shape,0.0064935064935064,0.0020491803278688,0.0106837606837606,0.0200400801603206,0.0145833333333333,0.011472275334608,0.0153846153846153,0.0059055118110236,0.0123456790123456,0.0220883534136546,0.0282828282828282,0.0194174757281553,0.0115163147792706,0.0216535433070866,0.0355731225296442,0.0266666666666666,0.0209923664122137,0.0168855534709193,0.0226415094339622,0.0132325141776937,0.0211538461538461,0.0007258810084127992,0.313293768247189
n_ctx,0.0043290043290043,0.0102459016393442,0.0064102564102564,0.0240480961923847,0.0104166666666666,0.0133843212237093,0.0096153846153846,0.0039370078740157,0.0123456790123456,0.0120481927710843,0.008080808080808,0.0097087378640776,0.0172744721689059,0.0236220472440944,0.0118577075098814,0.0209523809523809,0.0209923664122137,0.0206378986866791,0.0245283018867924,0.0226843100189035,0.0192307692307692,0.0007258095375545575,0.4431036490582031
pool_type,0.0064935064935064,0.0163934426229508,0.0128205128205128,0.0160320641282565,0.0208333333333333,0.0076481835564053,0.0192307692307692,0.0374015748031496,0.0164609053497942,0.0200803212851405,0.0282828282828282,0.0155339805825242,0.0172744721689059,0.0196850393700787,0.025691699604743,0.0266666666666666,0.0286259541984732,0.0206378986866791,0.0320754716981132,0.0226843100189035,0.0269230769230769,0.0007257364580045145,0.34779776732299295
input_flatten,0.0,0.0,0.0021367521367521,0.002004008016032,0.0041666666666666,0.0038240917782026,0.0,0.0098425196850393,0.0061728395061728,0.0100401606425702,0.0242424242424242,0.0135922330097087,0.0134357005758157,0.0078740157480314,0.0098814229249011,0.0247619047619047,0.015267175572519,0.0093808630393996,0.0056603773584905,0.0113421550094517,0.0153846153846153,0.0007256397774251022,0.39773523196020705
val_pipeline,0.0,0.0020491803278688,0.0,0.0,0.0020833333333333,0.0038240917782026,0.0057692307692307,0.0019685039370078,0.0041152263374485,0.0100401606425702,0.008080808080808,0.0077669902912621,0.0115163147792706,0.0059055118110236,0.0098814229249011,0.0038095238095238,0.0057251908396946,0.0112570356472795,0.0094339622641509,0.0207939508506616,0.0173076923076923,0.0007254778044130659,0.6614837691649591
dynamic_ks,0.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0040160642570281,0.0121212121212121,0.0116504854368932,0.0095969289827255,0.0078740157480314,0.0118577075098814,0.0114285714285714,0.0114503816793893,0.0150093808630394,0.0094339622641509,0.0094517958412098,0.0076923076923076,0.0007254033761094395,0.6805925102784851
cost_argmin,0.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0040160642570281,0.0121212121212121,0.0116504854368932,0.0095969289827255,0.0078740157480314,0.0118577075098814,0.0114285714285714,0.0114503816793893,0.0150093808630394,0.0094339622641509,0.0094517958412098,0.0076923076923076,0.0007254033761094395,0.6805925102784851
img_key,0.0043290043290043,0.0,0.0021367521367521,0.0,0.0,0.0076481835564053,0.0057692307692307,0.0059055118110236,0.0061728395061728,0.0140562248995983,0.0141414141414141,0.0155339805825242,0.0134357005758157,0.0098425196850393,0.0197628458498023,0.0114285714285714,0.0095419847328244,0.0187617260787992,0.0132075471698113,0.0075614366729678,0.0153846153846153,0.0007252601207184549,0.5524117637691017
mask_input_torch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039370078740157,0.0019762845849802,0.0095238095238095,0.0114503816793893,0.0168855534709193,0.0075471698113207,0.0056710775047258,0.0192307692307692,0.0007246248341488003,0.5705567451023041
line_width,0.0173160173160173,0.0122950819672131,0.0128205128205128,0.0140280561122244,0.025,0.005736137667304,0.0134615384615384,0.0137795275590551,0.0164609053497942,0.0160642570281124,0.0181818181818181,0.0213592233009708,0.0249520153550863,0.0354330708661417,0.0138339920948616,0.0285714285714285,0.0286259541984732,0.0262664165103189,0.0283018867924528,0.0132325141776937,0.0288461538461538,0.0007245682859835438,0.34366597138611976
out_z,0.0021645021645021,0.0,0.0021367521367521,0.0,0.0041666666666666,0.0,0.0038461538461538,0.0078740157480314,0.0102880658436214,0.0180722891566265,0.0101010101010101,0.0135922330097087,0.0115163147792706,0.0078740157480314,0.0098814229249011,0.0171428571428571,0.0057251908396946,0.0075046904315197,0.0283018867924528,0.0094517958412098,0.0115384615384615,0.0007244709290500637,0.42175926013556464
