submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
308359,1.0000,1.0000,1.0000
301649,0.2367,1.0000,0.2367
308363,0.7211,1.0000,0.7211
308383,0.0434,0.0220,0.0181
308388,0.2593,1.0000,0.2593
308959,0.0619,1.0000,0.0619
308698,0.1436,1.0000,0.1436
308703,0.7354,1.0000,0.7354
314332,0.2155,0.3343,0.0954
315229,0.4413,0.6281,0.3721
315284,0.4577,1.0000,0.4577
308932,0.0108,1.0000,0.0108
308985,0.2933,1.0000,0.2933
320852,0.2187,0.3565,0.5507
328005,0.8671,0.8671,1.0000
321012,0.5666,1.0000,0.5666
321399,0.1451,0.1128,0.2333
317693,0.2903,0.3367,0.3240
328576,0.2845,0.2109,0.5850
327651,0.1985,0.1731,0.1805
338632,0.5571,0.6724,0.6995
334269,0.3190,1.0000,0.3190
340310,0.4263,1.0000,0.4263
350859,0.1110,1.0000,0.1110
350668,0.1721,1.0000,0.1721
350662,0.3568,0.4399,0.7306
357133,0.3547,0.2711,0.4285
364523,0.3897,0.3265,0.4685
357134,1.0000,1.0000,1.0000
364500,0.2255,1.0000,0.2255
371210,0.2400,0.8436,0.3639
367351,0.1747,1.0000,0.1747
373818,0.1138,0.2892,0.0981
386756,0.2958,0.4853,0.3034
387527,0.3143,1.0000,0.3143
399990,0.4402,1.0000,0.4402
387301,0.2210,0.7018,0.2586
372104,0.2316,1.0000,0.2316
394276,0.1051,1.0000,0.1051
393560,0.3171,0.7269,0.2464
401562,0.1471,1.0000,0.1471
402452,0.3947,1.0000,0.3947
400059,0.3280,1.0000,0.3280
401734,0.2031,0.2349,0.7010
402474,0.3943,1.0000,0.3943
405431,0.2755,1.0000,0.2755
405890,0.1278,1.0000,0.1278
414924,0.1670,0.5027,0.1282
414703,0.2935,0.2924,0.1831
406342,0.1806,1.0000,0.1806
408249,0.1085,0.9334,0.1162
406095,0.1435,1.0000,0.1435
428331,0.1783,0.8363,0.2283
421638,0.2537,1.0000,0.2537
427912,0.2225,0.3339,0.3930
441487,0.1780,0.1780,1.0000
441324,0.4335,1.0000,0.4335
435888,0.0841,0.0726,0.1049
442057,0.1185,0.9572,0.1720
440485,0.1349,0.1226,0.6593
441342,0.3054,0.8489,0.3598
451759,0.2764,0.2890,0.9565
458218,0.3448,0.7125,0.3052
458220,0.2065,0.9953,0.2032
459191,0.2901,1.0000,0.2901
465049,0.2171,0.1611,0.2264
452729,0.2712,0.2837,0.4896
467323,0.1727,1.0000,0.1727
458239,0.2637,1.0000,0.2637
465134,0.3187,1.0000,0.3187
473729,0.2244,0.2928,0.3509
452491,0.2912,0.3841,0.5027
480807,1.0000,1.0000,1.0000
476972,0.1364,1.0000,0.1364
487585,0.2137,0.2611,0.7985
487593,0.2982,1.0000,0.2982
483172,0.1739,1.0000,0.1739
487592,0.1451,1.0000,0.1451
475227,0.1626,0.2426,0.2179
482635,0.1007,0.0764,0.2669
501265,0.1158,0.2056,0.3339
501509,0.1485,1.0000,0.1485
501451,0.2893,1.0000,0.2893
513750,0.1180,0.8785,0.1617
514587,0.2322,1.0000,0.2322
519078,0.6042,0.4667,0.3233
519221,0.4600,0.4088,0.4538
532027,0.1346,1.0000,0.1346
519562,0.2481,0.5082,0.7812
532029,0.2105,1.0000,0.2105
528349,0.0569,0.0469,0.5881
528003,0.3004,1.0000,0.3004
538764,0.5307,0.5393,0.2926
549197,0.8063,1.0000,0.8063
540491,0.3923,1.0000,0.3923
553069,0.3836,1.0000,0.3836
555667,0.0926,0.0876,0.0739
532031,0.1564,0.3001,0.1371
555732,0.0863,1.0000,0.0863
556536,0.4160,1.0000,0.4160
562247,0.2851,1.0000,0.2851
562217,0.1293,0.8141,0.1314
552585,0.0948,1.0000,0.0948
562376,0.3814,0.5610,0.4920
569159,0.3553,1.0000,0.3553
568991,0.2602,1.0000,0.2602
568779,0.1464,1.0000,0.1464
569127,0.0598,0.6954,0.0701
575939,0.4666,0.4247,0.3656
582007,0.0877,0.1165,0.1541
588293,0.2279,1.0000,0.2279
582019,0.2749,0.5470,0.2842
575981,0.0350,0.9939,0.0300
595523,0.2418,1.0000,0.2418
583990,0.0489,0.0756,0.1632
588321,0.1116,0.3358,0.2133
582781,0.3294,0.9247,0.3642
588331,0.2116,1.0000,0.2116
618692,0.2440,1.0000,0.2440
595333,0.0600,1.0000,0.0600
618697,0.3103,1.0000,0.3103
612934,0.1037,0.5269,0.2443
631957,0.7632,0.7632,1.0000
631956,0.1612,1.0000,0.1612
596699,0.2396,0.2006,0.3044
626365,0.2500,1.0000,0.2500
638429,0.2472,1.0000,0.2472
645581,0.2332,0.2853,0.2890
640288,0.0875,0.9737,0.1126
646212,0.3359,1.0000,0.3359
646828,0.2191,1.0000,0.2191
650289,0.2167,1.0000,0.2167
646832,0.2483,0.8849,0.2559
650290,0.3430,1.0000,0.3430
650297,0.6822,0.9871,0.6539
650299,0.0775,1.0000,0.0775
652913,0.5463,1.0000,0.5463
652920,0.1284,0.3226,0.2786
665301,0.6608,1.0000,0.6608
660046,0.2111,0.9980,0.2058
665449,0.0264,0.0138,0.7072
678536,0.2762,0.6147,0.6063
676252,0.2578,0.4625,0.3890
671555,0.0507,0.0427,0.9824
678548,0.4704,1.0000,0.4704
691493,0.8410,0.5856,0.5469
691615,0.3901,1.0000,0.3901
687047,0.2817,1.0000,0.2817
698265,0.1743,1.0000,0.1743
679480,0.8972,1.0000,0.8972
698360,0.4504,1.0000,0.4504
695356,0.1833,1.0000,0.1833
704214,0.5167,1.0000,0.5167
698431,0.3059,1.0000,0.3059
717534,0.2849,1.0000,0.2849
706242,0.3469,1.0000,0.3469
693165,0.5109,0.9863,0.5180
701580,0.1175,0.0844,0.0660
724887,0.1440,0.1893,0.7610
725904,0.3211,1.0000,0.3211
730311,0.5171,0.4244,0.5829
737009,0.1503,1.0000,0.1503
729924,0.1287,0.9832,0.1309
743934,0.2096,0.9942,0.2276
744434,0.1721,1.0000,0.1721
731399,0.9782,1.0000,0.9782
749429,0.3931,0.9059,0.3596
745132,0.2624,1.0000,0.2624
749740,0.0812,0.1098,0.4556
755774,0.1745,0.7926,0.1789
762725,0.5932,0.5805,0.3444
775516,0.0778,1.0000,0.0778
770711,0.1759,0.9194,0.1661
756133,0.4119,0.4491,0.6991
762730,0.1007,1.0000,0.1007
775838,0.3923,1.0000,0.3923
781297,0.0883,0.8392,0.1053
788785,0.2534,1.0000,0.2534
788786,0.3670,1.0000,0.3670
795639,0.3233,1.0000,0.3233
762871,0.2308,0.2308,1.0000
808653,0.0905,1.0000,0.0905
808644,0.4139,1.0000,0.4139
801782,0.2055,1.0000,0.2055
783234,0.1710,0.8142,0.1650
803322,0.2034,1.0000,0.2034
818377,0.1793,1.0000,0.1793
818277,0.1749,1.0000,0.1749
824587,0.3274,1.0000,0.3274
831262,0.2566,0.9550,0.2576
825057,0.2359,0.9594,0.2526
801785,0.2101,1.0000,0.2101
837430,0.5291,0.9617,0.5473
832280,0.1644,0.1549,0.7049
839524,0.3463,1.0000,0.3463
844174,0.0720,0.8904,0.0808
850539,0.5446,1.0000,0.5446
838122,0.3633,0.9982,0.3675
844069,0.2089,0.2505,0.2214
857399,0.3268,1.0000,0.3268
848001,0.0131,0.0093,0.0726
851264,0.1088,0.1388,0.4236
851419,0.3984,1.0000,0.3984
852420,0.3488,1.0000,0.3488
858242,0.2337,0.3800,0.8182
859085,0.1899,0.7943,0.2052
870249,0.2634,0.6700,0.4251
865913,0.1563,0.9889,0.1532
858885,0.2509,1.0000,0.2509
866039,0.2639,1.0000,0.2639
866044,0.1601,0.1274,0.7023
876209,0.4430,1.0000,0.4430
870789,0.5267,1.0000,0.5267
876451,1.0000,1.0000,1.0000
868300,0.2095,0.8994,0.2299
882450,0.1870,0.2773,0.1149
873083,0.2072,1.0000,0.2072
876647,0.2989,0.9799,0.2876
888587,0.3777,0.3951,0.9811
877777,0.3337,1.0000,0.3337
882630,0.2185,0.2148,0.1471
894629,0.1030,0.6361,0.1360
888720,0.3678,0.4923,0.6638
894539,0.2573,1.0000,0.2573
895455,0.5830,1.0000,0.5830
892994,0.2838,0.9931,0.2846
912912,0.2835,0.3402,0.8527
900752,0.8056,0.9717,0.8301
915094,0.1747,0.1747,1.0000
925647,0.3138,1.0000,0.3138
926333,0.2716,1.0000,0.2716
938453,0.2393,1.0000,0.2393
938931,0.2003,0.2785,0.4042
945425,0.6164,1.0000,0.6164
932017,0.2552,0.5988,0.2075
944575,0.2065,0.8668,0.1790
929401,0.2738,0.2807,0.4593
957485,0.3413,1.0000,0.3413
946645,0.2915,0.9759,0.2955
946232,0.7566,1.0000,0.7566
963867,1.0000,1.0000,1.0000
963899,0.1188,1.0000,0.1188
966150,0.1247,1.0000,0.1247
970758,0.1772,0.2199,0.2544
970967,0.1968,1.0000,0.1968
967858,0.6210,0.6371,0.9494
974603,0.0737,1.0000,0.0737
970524,0.1991,0.3154,0.3068
976560,0.2876,1.0000,0.2876
975411,0.2261,0.9969,0.2254
983773,0.3781,1.0000,0.3781
976559,0.1473,1.0000,0.1473
977089,0.1133,0.0889,0.1193
983552,0.3113,0.3419,0.2256
989542,0.1047,0.1118,0.3409
989526,0.3063,1.0000,0.3063
984610,0.1178,0.9347,0.1172
991701,0.0976,1.0000,0.0976
996550,0.1128,1.0000,0.1128
991896,0.2015,1.0000,0.2015
996736,0.0929,1.0000,0.0929
1002596,0.0536,0.1059,0.5065
997693,0.1039,1.0000,0.1039
1002518,0.2083,1.0000,0.2083
1009170,0.3836,0.8755,0.3784
1015382,0.2753,1.0000,0.2753
1015522,0.1574,0.6122,0.3470
1009853,0.6333,1.0000,0.6333
1009497,0.3042,0.5852,0.3744
1006980,0.2365,1.0000,0.2365
1022843,0.2780,1.0000,0.2780
1024300,0.0303,1.0000,0.0303
1024708,0.1173,0.2855,0.3984
1030642,0.3967,1.0000,0.3967
1023369,0.0942,0.1644,0.0588
1030736,0.1447,1.0000,0.1447
1032981,0.1082,0.9730,0.1112
1039546,0.0588,0.9834,0.0614
1039992,0.0701,0.3729,0.5179
1046509,0.2169,1.0000,0.2169
