problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
586C,pass@20,4.0,8.0,8.0,16.0,12.0,24.0,32.0,86.04,4.0,344.16,19.12,0.0287,0.0,31.0,31.0,12.9,72.65,73.73
586C,pass@25,4.0,9.0,8.0,16.0,13.0,24.0,36.53,88.81,3.56,315.77,17.54,0.0296,0.0,29.0,29.0,13.79,73.73,74.8
586C,pass@19,4.0,10.0,9.0,18.0,14.0,27.0,41.22,102.8,3.6,370.07,20.56,0.0343,0.0,32.0,32.0,12.5,71.42,72.63
586C,pass@24,4.0,9.0,8.0,16.0,13.0,24.0,36.53,88.81,3.56,315.77,17.54,0.0296,0.0,29.0,29.0,13.79,73.73,74.8
586C,pass@27,4.0,10.0,10.0,19.0,14.0,29.0,41.22,110.41,3.8,419.57,23.31,0.0368,0.0,25.0,26.0,24.0,78.59,79.67
586C,pass@22,5.0,12.0,12.0,23.0,17.0,35.0,54.63,143.06,4.79,685.5,38.08,0.0477,0.0,40.0,40.0,27.5,74.36,75.84
586C,pass@18,5.0,17.0,16.0,32.0,22.0,48.0,81.1,214.05,4.71,1007.31,55.96,0.0714,0.0,62.0,62.0,19.35,64.87,67.7
586C,pass@30,6.0,11.0,10.0,20.0,17.0,30.0,53.56,122.62,5.45,668.86,37.16,0.0409,0.0,38.0,39.0,15.79,70.9,72.11
586C,pass@31,4.0,8.0,8.0,16.0,12.0,24.0,32.0,86.04,4.0,344.16,19.12,0.0287,0.0,32.0,32.0,12.5,72.1,73.18
586C,pass@29,4.0,15.0,16.0,32.0,19.0,48.0,66.6,203.9,4.27,869.98,48.33,0.068,0.0,54.0,54.0,11.11,62.25,64.67
586C,pass@32,4.0,14.0,15.0,30.0,18.0,45.0,61.3,187.65,4.29,804.2,44.68,0.0625,0.0,48.0,49.0,14.58,66.66,68.01
590B,pass@1,6.0,34.0,25.0,50.0,40.0,75.0,188.48,399.14,4.41,1760.93,97.83,0.133,0.0,23.0,23.0,0.0,51.54,52.08
590B,pass@4,4.0,29.0,21.0,42.0,33.0,63.0,148.88,317.8,2.9,920.51,51.14,0.1059,0.0,23.0,23.0,0.0,52.24,52.78
590B,pass@5,6.0,34.0,25.0,50.0,40.0,75.0,188.48,399.14,4.41,1760.93,97.83,0.133,0.0,23.0,23.0,0.0,51.54,52.08
