problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
622C,pass@4,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,10.0,10.0,0.0,66.85,67.39
622C,pass@5,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,12.0,12.0,0.0,64.21,64.88
622C,pass@6,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,10.0,10.0,0.0,66.85,67.39
622C,pass@7,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,12.0,12.0,8.33,81.59,82.12
622C,pass@8,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,10.0,10.0,10.0,84.67,85.2
622C,pass@9,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,14.0,14.0,0.0,62.75,63.42
622C,pass@10,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,12.0,12.0,0.0,64.21,64.88
622C,pass@11,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,12.0,12.0,0.0,65.12,65.66
622C,pass@12,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,14.0,14.0,0.0,62.75,63.42
622C,pass@13,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,10.0,10.0,0.0,66.85,67.39
622C,pass@14,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,12.0,12.0,0.0,65.12,65.66
622C,pass@15,5.0,18.0,16.0,31.0,23.0,47.0,86.67,212.61,4.31,915.39,50.86,0.0709,4.0,24.0,25.0,0.0,52.54,52.67
622C,pass@16,5.0,6.0,5.0,8.0,11.0,13.0,27.12,44.97,3.33,149.91,8.33,0.015,0.0,12.0,12.0,0.0,64.21,64.88
622C,pass@17,4.0,5.0,4.0,7.0,9.0,11.0,19.61,34.87,2.8,97.63,5.42,0.0116,0.0,10.0,10.0,0.0,66.85,67.39
622C,pass@18,5.0,11.0,11.0,21.0,16.0,32.0,49.66,128.0,4.77,610.91,33.94,0.0427,0.0,18.0,20.0,0.0,56.33,56.86
622C,pass@19,4.0,7.0,5.0,9.0,11.0,14.0,27.65,48.43,2.57,124.54,6.92,0.0161,4.0,17.0,17.0,0.0,60.82,60.82
