problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
614B,pass@3,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@4,4.0,8.0,4.0,8.0,12.0,12.0,32.0,43.02,2.0,86.04,4.78,0.0143,6.0,14.0,14.0,0.0,62.89,62.75
614B,pass@5,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@6,4.0,8.0,4.0,8.0,12.0,12.0,32.0,43.02,2.0,86.04,4.78,0.0143,6.0,14.0,14.0,0.0,62.89,62.75
614B,pass@7,4.0,8.0,4.0,8.0,12.0,12.0,32.0,43.02,2.0,86.04,4.78,0.0143,6.0,14.0,14.0,0.0,62.89,62.75
614B,pass@8,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@9,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@10,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,7.0,17.0,17.0,0.0,60.14,60.0
614B,pass@12,4.0,8.0,4.0,8.0,12.0,12.0,32.0,43.02,2.0,86.04,4.78,0.0143,6.0,14.0,14.0,0.0,62.89,62.75
614B,pass@13,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@15,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@16,4.0,8.0,4.0,8.0,12.0,12.0,32.0,43.02,2.0,86.04,4.78,0.0143,6.0,14.0,14.0,0.0,62.89,62.75
614B,pass@17,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@18,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@19,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,2.0,8.0,8.0,0.0,75.29,75.29
614B,pass@21,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,2.0,8.0,8.0,0.0,75.29,75.29
614B,pass@22,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@24,4.0,8.0,4.0,8.0,12.0,12.0,32.0,43.02,2.0,86.04,4.78,0.0143,6.0,15.0,15.0,0.0,62.23,62.1
614B,pass@25,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@26,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,7.0,17.0,17.0,0.0,60.14,60.0
614B,pass@27,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,7.0,17.0,17.0,0.0,60.14,60.0
614B,pass@28,5.0,11.0,6.0,12.0,16.0,18.0,49.66,72.0,2.73,196.36,10.91,0.024,6.0,16.0,16.0,0.0,59.92,59.92
614B,pass@29,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,7.0,17.0,17.0,0.0,60.14,60.0
614B,pass@30,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,6.0,15.0,15.0,0.0,61.46,61.32
614B,pass@31,4.0,9.0,5.0,10.0,13.0,15.0,36.53,55.51,2.22,123.35,6.85,0.0185,7.0,17.0,17.0,0.0,60.14,60.0
614B,pass@32,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.75,0.5,2.38,0.13,0.0016,2.0,8.0,8.0,0.0,75.29,75.29
615A,pass@1,2.0,19.0,13.0,29.0,21.0,42.0,82.71,184.48,1.53,281.57,15.64,0.0615,14.0,25.0,26.0,0.0,51.38,51.38
615A,pass@2,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,4.0,15.0,16.0,0.0,64.86,64.86
615A,pass@3,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,4.0,15.0,16.0,0.0,64.86,64.86
615A,pass@4,7.0,21.0,14.0,29.0,28.0,43.0,111.89,206.72,4.83,999.13,55.51,0.0689,15.0,35.0,36.0,0.0,47.82,47.82
615A,pass@5,4.0,7.0,4.0,8.0,11.0,12.0,27.65,41.51,2.29,94.89,5.27,0.0138,5.0,16.0,17.0,0.0,61.16,61.16
615A,pass@6,4.0,8.0,5.0,10.0,12.0,15.0,32.0,53.77,2.5,134.44,7.47,0.0179,9.0,26.0,27.0,0.0,55.45,55.45
615A,pass@7,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,5.0,16.0,17.0,0.0,64.15,64.15
615A,pass@8,7.0,18.0,22.0,44.0,25.0,66.0,94.71,306.49,8.56,2622.23,145.68,0.1022,20.0,53.0,54.0,0.0,42.11,42.11
615A,pass@9,2.0,18.0,13.0,29.0,20.0,42.0,77.06,181.52,1.61,292.45,16.25,0.0605,14.0,24.0,25.0,0.0,51.81,51.81
615A,pass@10,4.0,7.0,4.0,8.0,11.0,12.0,27.65,41.51,2.29,94.89,5.27,0.0138,6.0,18.0,19.0,0.0,59.97,59.97
615A,pass@11,2.0,28.0,21.0,47.0,30.0,68.0,136.61,333.67,1.68,560.09,31.12,0.1112,20.0,31.0,32.0,0.0,46.81,46.81
615A,pass@12,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,5.0,16.0,17.0,0.0,64.15,64.15
