problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
675C,pass@2,4.0,8.0,5.0,10.0,12.0,15.0,32.0,53.77,2.5,134.44,7.47,0.0179,0.0,11.0,11.0,0.0,64.63,65.17
675C,pass@14,3.0,9.0,8.0,16.0,12.0,24.0,33.28,86.04,2.67,229.44,12.75,0.0287,0.0,11.0,11.0,0.0,63.47,63.74
675C,pass@6,4.0,10.0,8.0,16.0,14.0,24.0,41.22,91.38,3.2,292.4,16.24,0.0305,0.0,12.0,12.0,0.0,62.33,62.73
675C,pass@16,4.0,10.0,7.0,14.0,14.0,21.0,41.22,79.95,2.8,223.87,12.44,0.0267,0.0,14.0,14.0,0.0,61.27,61.67
675C,pass@3,3.0,9.0,6.0,12.0,12.0,18.0,33.28,64.53,2.0,129.06,7.17,0.0215,0.0,12.0,12.0,0.0,63.38,63.79
675C,pass@20,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,0.0,10.0,10.0,0.0,67.89,68.16
675C,pass@24,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,0.0,10.0,10.0,0.0,67.89,68.16
675C,pass@25,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,0.0,10.0,10.0,0.0,67.89,68.16
675C,pass@21,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,0.0,10.0,10.0,0.0,67.89,68.16
675C,pass@23,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,0.0,10.0,10.0,0.0,67.89,68.16
675C,pass@17,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,11.0,11.0,0.0,65.67,66.08
675C,pass@27,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,0.0,10.0,10.0,0.0,67.89,68.16
675C,pass@26,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,11.0,11.0,0.0,65.67,66.08
675C,pass@18,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,12.0,12.0,0.0,64.85,65.25
675C,pass@28,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,12.0,12.0,0.0,64.85,65.25
675C,pass@19,3.0,8.0,5.0,10.0,11.0,15.0,28.75,51.89,1.88,97.3,5.41,0.0173,0.0,13.0,13.0,0.0,63.29,63.69
675C,pass@22,4.0,10.0,8.0,16.0,14.0,24.0,41.22,91.38,3.2,292.4,16.24,0.0305,0.0,13.0,13.0,0.0,61.43,61.97
675C,pass@30,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,11.0,11.0,0.0,65.67,66.08
675C,pass@32,2.0,6.0,3.0,6.0,8.0,9.0,17.51,27.0,1.0,27.0,1.5,0.009,0.0,10.0,10.0,0.0,67.89,68.16
675C,pass@31,4.0,8.0,5.0,10.0,12.0,15.0,32.0,53.77,2.5,134.44,7.47,0.0179,0.0,11.0,11.0,0.0,64.63,65.17
675C,pass@29,3.0,7.0,4.0,8.0,10.0,12.0,24.41,39.86,1.71,68.34,3.8,0.0133,0.0,13.0,13.0,0.0,64.09,64.49
676A,pass@9,2.0,9.0,9.0,18.0,11.0,27.0,30.53,93.4,2.0,186.81,10.38,0.0311,0.0,17.0,17.0,35.29,86.66,86.93
676A,pass@15,2.0,8.0,5.0,10.0,10.0,15.0,26.0,49.83,1.25,62.29,3.46,0.0166,0.0,24.0,18.0,29.17,86.63,87.04
676A,pass@2,2.0,13.0,19.0,38.0,15.0,57.0,50.11,222.69,2.92,650.95,36.16,0.0742,0.0,22.0,22.0,22.73,77.34,78.69
676A,pass@16,3.0,5.0,9.0,18.0,8.0,27.0,16.36,81.0,5.4,437.4,24.3,0.027,0.0,25.0,25.0,32.0,82.01,83.09
676A,pass@10,3.0,12.0,11.0,22.0,15.0,33.0,47.77,128.93,2.75,354.55,19.7,0.043,0.0,32.0,32.0,31.25,78.1,79.18
676A,pass@8,2.0,11.0,21.0,42.0,13.0,63.0,40.05,233.13,3.82,890.12,49.45,0.0777,0.0,29.0,29.0,27.59,75.94,77.42
676A,pass@11,5.0,12.0,13.0,25.0,17.0,38.0,54.63,155.32,5.21,808.98,44.94,0.0518,0.0,26.0,26.0,38.46,80.5,81.84
676A,pass@3,3.0,13.0,23.0,46.0,16.0,69.0,52.86,276.0,5.31,1464.92,81.38,0.092,0.0,37.0,37.0,21.62,70.83,72.71
676A,pass@5,5.0,16.0,18.0,36.0,21.0,54.0,75.61,237.19,5.62,1334.17,74.12,0.0791,0.0,39.0,39.0,23.08,71.31,73.19
676A,pass@1,4.0,22.0,20.0,40.0,26.0,60.0,106.11,282.03,3.64,1025.55,56.98,0.094,0.0,46.0,46.0,36.96,72.66,74.41
676A,pass@6,5.0,19.0,26.0,52.0,24.0,78.0,92.32,357.63,6.84,2446.92,135.94,0.1192,0.0,50.0,44.0,22.0,67.46,70.42
676A,pass@17,3.0,9.0,17.0,34.0,12.0,51.0,33.28,182.83,5.67,1036.05,57.56,0.0609,0.0,33.0,33.0,18.18,72.29,73.64
676A,pass@23,4.0,7.0,11.0,22.0,11.0,33.0,27.65,114.16,6.29,717.58,39.87,0.0381,0.0,30.0,30.0,10.0,69.84,71.19
676A,pass@7,2.0,6.0,17.0,34.0,8.0,51.0,17.51,153.0,5.67,867.0,48.17,0.051,0.0,29.0,29.0,48.28,80.31,81.79
676A,pass@4,5.0,30.0,31.0,61.0,35.0,92.0,158.82,471.89,5.08,2398.79,133.27,0.1573,0.0,54.0,54.0,22.22,65.03,67.72
676A,pass@22,2.0,8.0,5.0,10.0,10.0,15.0,26.0,49.83,1.25,62.29,3.46,0.0166,0.0,26.0,20.0,30.77,85.88,86.42
676A,pass@24,3.0,8.0,13.0,26.0,11.0,39.0,28.75,134.92,4.88,657.72,36.54,0.045,0.0,27.0,27.0,37.04,80.9,81.71
676A,pass@20,5.0,17.0,17.0,34.0,22.0,51.0,81.1,227.43,5.0,1137.16,63.18,0.0758,0.0,34.0,28.0,38.24,78.07,79.95
676A,pass@27,5.0,16.0,15.0,30.0,21.0,45.0,75.61,197.65,4.69,926.5,51.47,0.0659,0.0,18.0,18.0,22.22,80.1,80.77
676A,pass@19,2.0,6.0,9.0,18.0,8.0,27.0,17.51,81.0,3.0,243.0,13.5,0.027,0.0,20.0,20.0,95.0,84.33,84.6
676A,pass@21,4.0,17.0,24.0,48.0,21.0,72.0,77.49,316.25,5.65,1785.86,99.21,0.1054,0.0,34.0,34.0,23.53,72.29,73.77
676A,pass@32,4.0,17.0,10.0,20.0,21.0,30.0,77.49,131.77,2.35,310.05,17.22,0.0439,0.0,28.0,28.0,10.71,70.72,71.93
676A,pass@30,2.0,13.0,20.0,40.0,15.0,60.0,50.11,234.41,3.08,721.27,40.07,0.0781,0.0,32.0,32.0,25.0,74.38,75.73
676A,pass@26,5.0,27.0,34.0,68.0,32.0,102.0,139.99,510.0,6.3,3211.11,178.4,0.17,0.0,58.0,58.0,27.59,65.92,68.48
676A,pass@28,2.0,10.0,10.0,20.0,12.0,30.0,35.22,107.55,2.0,215.1,11.95,0.0358,0.0,18.0,18.0,111.11,82.03,82.3
676A,pass@12,3.0,7.0,8.0,16.0,10.0,24.0,24.41,79.73,3.43,273.35,15.19,0.0266,0.0,25.0,25.0,156.0,70.62,71.56
676A,pass@29,7.0,32.0,50.0,99.0,39.0,149.0,179.65,787.52,10.83,8527.42,473.75,0.2625,0.0,97.0,97.0,14.43,52.66,57.09
676A,pass@25,6.0,29.0,34.0,68.0,35.0,102.0,156.39,523.19,7.03,3680.35,204.46,0.1744,0.0,48.0,48.0,154.17,57.21,60.04
679B,pass@1,9.0,29.0,29.0,58.0,38.0,87.0,169.41,456.57,9.0,4109.13,228.28,0.1522,1.0,30.0,30.0,0.0,49.02,49.02
679B,pass@9,11.0,38.0,37.0,74.0,49.0,111.0,237.47,623.23,10.71,6675.15,370.84,0.2077,2.0,32.0,32.0,0.0,47.33,47.33
679B,pass@15,11.0,29.0,31.0,62.0,40.0,93.0,178.94,494.94,11.76,5819.8,323.32,0.165,1.0,36.0,36.0,0.0,47.05,47.05
679B,pass@14,12.0,34.0,38.0,76.0,46.0,114.0,215.99,629.69,13.41,8445.2,469.18,0.2099,2.0,33.0,33.0,0.0,47.01,47.01
679B,pass@16,9.0,27.0,35.0,70.0,36.0,105.0,156.91,542.84,11.67,6333.16,351.84,0.1809,2.0,40.0,40.0,0.0,45.64,45.64
679B,pass@4,11.0,26.0,24.0,48.0,37.0,72.0,160.27,375.08,10.15,3808.51,211.58,0.125,3.0,40.0,40.0,0.0,46.63,46.63
679B,pass@12,13.0,48.0,55.0,110.0,61.0,165.0,316.18,978.57,14.9,14576.64,809.81,0.3262,1.0,43.0,43.0,0.0,43.29,43.29
679B,pass@11,14.0,42.0,46.0,92.0,56.0,138.0,279.78,801.41,15.33,12288.36,682.69,0.2671,1.0,34.0,34.0,0.0,46.13,46.13
679B,pass@5,11.0,34.0,38.0,76.0,45.0,114.0,211.03,626.07,12.29,7696.99,427.61,0.2087,1.0,39.0,39.0,0.0,45.58,45.58
679B,pass@13,10.0,51.0,54.0,108.0,61.0,162.0,322.51,960.78,10.59,10172.96,565.16,0.3203,1.0,38.0,38.0,0.0,44.52,44.52
679B,pass@3,13.0,42.0,52.0,104.0,55.0,156.0,274.58,901.89,16.1,14516.17,806.45,0.3006,1.0,35.0,35.0,5.71,59.39,59.39
679B,pass@8,13.0,42.0,47.0,94.0,55.0,141.0,274.58,815.17,14.55,11858.81,658.82,0.2717,1.0,46.0,46.0,0.0,43.21,43.21
679B,pass@10,11.0,39.0,41.0,82.0,50.0,123.0,244.18,694.19,11.56,8027.73,445.99,0.2314,1.0,46.0,46.0,0.0,43.7,43.7
679B,pass@7,13.0,54.0,58.0,115.0,67.0,173.0,358.87,1049.43,13.84,14526.88,807.05,0.3498,5.0,58.0,58.0,0.0,39.71,39.71
679B,pass@6,13.0,54.0,61.0,121.0,67.0,182.0,358.87,1104.03,14.56,16079.97,893.33,0.368,12.0,62.0,62.0,0.0,37.98,37.98
679B,pass@21,9.0,31.0,36.0,72.0,40.0,108.0,182.11,574.77,10.45,6007.26,333.74,0.1916,10.0,29.0,29.0,10.34,65.51,65.51
679B,pass@20,10.0,34.0,35.0,70.0,44.0,105.0,206.19,573.24,10.29,5901.0,327.83,0.1911,2.0,38.0,38.0,0.0,45.96,45.96
679B,pass@25,10.0,30.0,32.0,64.0,40.0,96.0,180.43,510.91,10.67,5449.65,302.76,0.1703,1.0,37.0,37.0,0.0,46.69,46.69
679B,pass@26,12.0,36.0,38.0,76.0,48.0,114.0,229.14,636.69,12.67,8064.69,448.04,0.2122,2.0,34.0,34.0,0.0,46.69,46.69
679B,pass@17,11.0,37.0,45.0,90.0,48.0,135.0,230.8,753.97,13.38,10086.9,560.38,0.2513,3.0,54.0,54.0,0.0,41.66,41.66
679B,pass@18,14.0,46.0,51.0,102.0,60.0,153.0,307.39,903.75,15.52,14027.84,779.32,0.3013,2.0,42.0,42.0,7.14,59.0,59.0
679B,pass@19,11.0,50.0,61.0,122.0,61.0,183.0,320.25,1085.32,13.42,14565.06,809.17,0.3618,1.0,48.0,48.0,0.0,41.94,41.94
679B,pass@22,12.0,37.0,42.0,84.0,49.0,126.0,235.77,707.45,13.62,9636.66,535.37,0.2358,2.0,46.0,46.0,0.0,43.51,43.51
679B,pass@28,11.0,27.0,32.0,64.0,38.0,96.0,166.44,503.8,13.04,6568.07,364.89,0.1679,1.0,43.0,43.0,0.0,45.31,45.31
679B,pass@27,11.0,40.0,38.0,76.0,51.0,114.0,250.93,646.66,10.45,6757.56,375.42,0.2156,1.0,38.0,38.0,0.0,45.72,45.72
679B,pass@29,10.0,53.0,61.0,122.0,63.0,183.0,336.8,1093.84,11.51,12589.5,699.42,0.3646,1.0,41.0,41.0,0.0,43.41,43.41
679B,pass@23,14.0,53.0,68.0,136.0,67.0,204.0,356.88,1237.48,17.96,22227.98,1234.89,0.4125,1.0,57.0,57.0,0.0,39.91,39.91
679B,pass@30,12.0,36.0,44.0,88.0,48.0,132.0,229.14,737.22,14.67,10812.49,600.69,0.2457,3.0,43.0,43.0,0.0,43.89,43.89
679B,pass@24,12.0,58.0,66.0,132.0,70.0,198.0,382.78,1213.6,13.66,16571.89,920.66,0.4045,2.0,51.0,51.0,0.0,40.89,40.89
679B,pass@31,12.0,52.0,67.0,133.0,64.0,200.0,339.44,1200.0,15.35,18415.38,1023.08,0.4,3.0,59.0,59.0,0.0,39.41,39.41
679B,pass@32,12.0,61.0,72.0,144.0,73.0,216.0,404.79,1337.0,14.16,18937.21,1052.07,0.4457,12.0,69.0,69.0,0.0,36.38,36.38
687A,pass@3,9.0,25.0,24.0,40.0,34.0,64.0,144.63,325.6,7.2,2344.3,130.24,0.1085,16.0,58.0,58.0,0.0,41.65,41.79
687A,pass@7,11.0,30.0,27.0,48.0,41.0,75.0,185.26,401.82,8.8,3535.98,196.44,0.1339,11.0,48.0,49.0,2.08,50.42,52.03
687A,pass@11,10.0,30.0,28.0,48.0,40.0,76.0,180.43,404.47,8.0,3235.73,179.76,0.1348,13.0,54.0,54.0,0.0,42.07,42.21
687A,pass@1,9.0,26.0,26.0,44.0,35.0,70.0,150.74,359.05,7.62,2734.3,151.91,0.1197,18.0,54.0,54.0,0.0,41.76,41.9
687A,pass@14,9.0,26.0,26.0,44.0,35.0,70.0,150.74,359.05,7.62,2734.3,151.91,0.1197,18.0,54.0,54.0,0.0,41.76,41.9
687A,pass@9,9.0,23.0,26.0,43.0,32.0,69.0,132.57,345.0,8.41,2902.5,161.25,0.115,24.0,57.0,57.0,0.0,40.7,40.7
687A,pass@10,9.0,26.0,28.0,48.0,35.0,76.0,150.74,389.83,8.31,3238.55,179.92,0.1299,24.0,51.0,51.0,0.0,41.25,41.38
687A,pass@6,9.0,23.0,24.0,40.0,32.0,64.0,132.57,320.0,7.83,2504.35,139.13,0.1067,18.0,65.0,65.0,0.0,40.49,40.49
687A,pass@2,10.0,24.0,27.0,44.0,34.0,71.0,143.26,361.21,9.17,3311.09,183.95,0.1204,26.0,60.0,60.0,0.0,39.8,39.8
687A,pass@4,11.0,30.0,31.0,54.0,41.0,85.0,185.26,455.39,9.9,4508.38,250.47,0.1518,21.0,77.0,77.0,0.0,37.28,37.41
687A,pass@8,8.0,30.0,41.0,67.0,38.0,108.0,171.21,566.78,8.93,5063.2,281.29,0.1889,29.0,99.0,99.0,0.0,33.29,33.29
687A,pass@15,9.0,24.0,38.0,64.0,33.0,102.0,138.57,514.53,12.0,6174.34,343.02,0.1715,38.0,91.0,91.0,3.3,43.78,43.91
687A,pass@5,8.0,33.0,45.0,75.0,41.0,120.0,190.47,642.91,9.09,5844.6,324.7,0.2143,45.0,123.0,123.0,0.0,28.56,28.7
687A,pass@23,8.0,23.0,20.0,34.0,31.0,54.0,128.04,267.53,5.91,1581.9,87.88,0.0892,19.0,59.0,59.0,0.0,41.82,41.82
687A,pass@19,9.0,22.0,26.0,42.0,31.0,68.0,126.64,336.89,8.59,2894.15,160.79,0.1123,26.0,61.0,61.0,0.0,39.86,39.86
687A,pass@24,9.0,29.0,27.0,47.0,38.0,74.0,169.41,388.35,7.29,2832.25,157.35,0.1294,20.0,62.0,62.0,0.0,39.95,40.08
687A,pass@18,9.0,23.0,27.0,44.0,32.0,71.0,132.57,355.0,8.61,3056.09,169.78,0.1183,26.0,62.0,62.0,0.0,39.41,39.55
687A,pass@22,9.0,28.0,27.0,46.0,37.0,73.0,163.14,380.29,7.39,2811.43,156.19,0.1268,20.0,58.0,58.0,0.0,40.64,40.78
687A,pass@20,9.0,28.0,27.0,46.0,37.0,73.0,163.14,380.29,7.39,2811.43,156.19,0.1268,20.0,60.0,60.0,0.0,40.32,40.46
687A,pass@26,9.0,25.0,21.0,38.0,34.0,59.0,144.63,300.16,6.84,2053.1,114.06,0.1001,10.0,55.0,55.0,0.0,43.21,43.34
687A,pass@27,8.0,22.0,29.0,46.0,30.0,75.0,122.11,368.02,8.36,3077.96,171.0,0.1227,24.0,53.0,53.0,0.0,41.19,41.19
687A,pass@17,9.0,47.0,52.0,95.0,56.0,147.0,289.6,853.68,9.1,7764.87,431.38,0.2846,48.0,98.0,98.0,0.0,29.45,29.58
687A,pass@25,7.0,20.0,22.0,34.0,27.0,56.0,106.09,266.27,5.95,1584.33,88.02,0.0888,16.0,48.0,48.0,22.92,68.53,68.67
687A,pass@28,8.0,29.0,29.0,50.0,37.0,79.0,164.88,411.55,6.9,2838.25,157.68,0.1372,31.0,76.0,76.0,0.0,36.36,36.5
687A,pass@30,9.0,23.0,23.0,38.0,32.0,61.0,132.57,305.0,7.43,2267.61,125.98,0.1017,16.0,58.0,58.0,0.0,41.99,41.99
687A,pass@32,9.0,27.0,23.0,39.0,36.0,62.0,156.91,320.54,6.5,2083.48,115.75,0.1068,13.0,59.0,59.0,0.0,42.08,42.08
687A,pass@29,10.0,23.0,32.0,52.0,33.0,84.0,137.26,423.73,11.3,4789.98,266.11,0.1412,36.0,96.0,96.0,0.0,33.52,33.52
687A,pass@31,8.0,23.0,24.0,38.0,31.0,62.0,128.04,307.16,6.61,2029.93,112.77,0.1024,24.0,73.0,73.0,0.0,38.57,38.71
687A,pass@12,8.0,23.0,22.0,37.0,31.0,59.0,128.04,292.3,6.43,1880.87,104.49,0.0974,11.0,41.0,41.0,87.8,73.33,73.33
687A,pass@21,5.0,16.0,17.0,30.0,21.0,47.0,75.61,206.44,4.69,967.68,53.76,0.0688,13.0,33.0,33.0,57.58,78.02,78.16
687A,pass@13,9.0,28.0,19.0,36.0,37.0,55.0,163.14,286.52,5.79,1657.72,92.1,0.0955,11.0,61.0,61.0,150.82,58.81,58.81
688A,pass@10,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@5,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@13,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@12,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@8,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@16,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@11,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@15,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@7,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@9,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@1,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@2,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@3,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@4,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@14,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@6,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@17,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@29,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@22,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@21,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@27,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@32,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@18,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@23,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@30,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@28,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@26,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@20,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@31,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.51,1.0,15.51,0.86,0.0052,0.0,11.0,11.0,0.0,68.54,68.95
688A,pass@24,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@19,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688A,pass@25,3.0,5.0,3.0,6.0,8.0,9.0,16.36,27.0,1.8,48.6,2.7,0.009,0.0,12.0,12.0,0.0,65.9,66.44
688B,pass@15,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@1,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@2,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@6,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@12,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@7,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@10,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@13,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@5,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@3,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@11,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@14,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@9,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@16,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@8,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@4,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@31,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@18,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@17,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@30,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@19,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@24,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@26,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@23,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@29,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@22,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@20,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
688B,pass@27,2.0,3.0,2.0,3.0,5.0,5.0,6.75,11.61,1.0,11.61,0.64,0.0039,0.0,2.0,3.0,0.0,82.0,82.14
