submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
1578735,0.1177,0.7710,0.1122
1583162,0.2676,0.3242,0.6502
1585711,0.5420,0.7610,0.4782
1586090,0.2077,0.2178,0.6513
1599524,0.2317,0.6631,0.1537
1599986,0.0715,0.2710,0.0547
1600170,0.2228,0.5085,0.4382
1600933,0.2217,1.0000,0.2217
1600935,0.3664,0.0000,0.0000
1603002,0.0984,0.2920,0.0870
1606737,0.1713,0.7699,0.1783
1606874,0.0487,0.0831,0.4968
1610270,0.1099,0.7213,0.1524
1612825,0.2706,0.1265,0.2216
1615454,0.1378,0.3725,0.1309
1620276,0.2500,1.0000,0.2500
1620607,0.3632,0.3217,0.2347
1620690,0.2744,0.3129,0.3311
1620856,0.1711,0.9058,0.2791
1628038,0.3152,0.2401,0.2169
1628734,0.2265,0.5370,0.2959
1628735,0.3272,0.4343,0.5084
1633662,0.2832,0.7962,0.3194
1637043,0.3814,0.6372,0.4192
1637247,0.1970,1.0000,0.1970
1638872,0.5729,0.3892,0.3848
1638875,0.2279,0.6578,0.2798
1639477,0.1743,0.6140,0.1032
1639479,0.2598,1.0000,0.2598
1639480,0.3477,0.9587,0.3611
1639481,0.3548,1.0000,0.3548
1639482,0.1482,1.0000,0.1482
1639483,0.3518,0.9867,0.3538
1640516,0.2600,0.7386,0.2410
1640521,0.2670,1.0000,0.2670
1640522,0.3338,0.4378,0.2779
1642955,0.2297,0.4602,0.2851
1642959,0.2760,0.6202,0.2456
1651845,0.2928,0.3979,0.3707
1651857,0.6465,0.6645,0.5068
1652082,0.1391,0.1557,0.0550
1652972,0.0727,0.4520,0.0490
1658980,0.2598,1.0000,0.2598
1659042,0.1104,0.1417,0.3153
1664736,0.1292,0.1550,0.1962
1670649,0.2415,0.3451,0.5498
1672160,0.4220,0.6236,0.5956
1678920,0.2602,0.6407,0.3293
1679984,0.1600,0.7165,0.1809
1681336,0.0882,0.1247,0.5704
1682585,0.2234,0.2607,0.3145
1686610,0.1314,0.5736,0.1419
1691729,0.1667,1.0000,0.1667
1691731,0.3310,0.9128,0.3640
1698245,0.1504,1.0000,0.1504
1701875,0.0592,0.7499,0.0676
1711121,0.1070,0.8013,0.2258
1716120,0.4971,1.0000,0.4971
1717733,0.3025,1.0000,0.3025
1719385,0.2598,0.3154,0.5336
1726167,0.3175,1.0000,0.3175
1726980,0.2270,0.6312,0.3677
1734779,0.1347,0.7533,0.1961
1737643,0.1435,0.2655,0.1532
1738575,0.0701,1.0000,0.0701
1739567,0.0619,0.4245,0.1644
1744109,0.3656,1.0000,0.3656
1745673,0.2971,0.2508,0.1996
1746482,0.1748,0.1913,0.3062
1746657,0.1342,0.1509,0.2912
1750123,0.0928,0.1347,0.3324
1755895,0.1292,0.4867,0.2398
1758365,0.3808,0.6149,0.4385
1759156,0.0412,1.0000,0.0412
1761922,0.1498,0.9316,0.2621
1762497,0.2346,0.5156,0.4419
1768589,0.0618,1.0000,0.0618
1773011,0.4047,0.6519,0.4555
1773306,0.0425,0.9369,0.0480
1773307,0.1252,0.9813,0.1434
1775686,0.3560,0.4661,0.6466
1780856,0.0361,0.3024,0.0230
1783432,0.2900,0.0000,0.0000
1783612,0.2737,0.6240,0.6302
