submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
768785,0.2316,0.8623,0.2686
768803,0.3274,0.9892,0.3530
768810,0.4017,0.6884,0.5882
768823,0.1974,0.3003,0.7927
769820,0.0666,0.3511,0.4758
775517,0.1162,1.0000,0.1162
775527,0.0780,0.2129,0.2828
775529,0.1462,0.2442,0.4659
775530,0.1117,0.3213,0.3654
776374,0.1531,0.3365,0.0839
782053,0.3483,1.0000,0.3483
782114,0.2244,0.7685,0.2239
782338,0.3812,0.9949,0.3786
782353,0.1635,1.0000,0.1635
785012,0.0777,0.1260,0.2893
788770,0.3361,0.8268,0.3760
788784,0.2415,1.0000,0.2415
788962,0.5415,0.4451,0.5820
788967,0.4566,0.9984,0.4604
789583,0.2494,0.5298,0.2802
795243,0.1838,0.8505,0.1386
795255,0.4913,0.8620,0.5496
795261,0.1055,1.0000,0.1055
795337,0.3021,0.7435,0.4988
795338,0.1463,0.5237,0.2666
795642,0.4354,0.8793,0.5425
795762,0.3510,0.4030,0.4999
795841,0.0802,1.0000,0.0802
800540,0.5895,0.8220,0.4815
801800,0.1551,0.7106,0.1588
801806,0.2004,0.8813,0.2182
802235,0.1719,0.9910,0.1735
802917,0.4716,0.9935,0.4766
808557,0.6758,1.0000,0.6758
808558,0.2551,1.0000,0.2551
808600,0.1336,0.9292,0.1437
809434,0.3047,0.9938,0.3088
814921,0.3175,0.8080,0.4830
815379,0.5214,0.9982,0.5241
815896,0.3313,0.4467,0.6515
816162,0.0627,0.2856,0.1786
816454,0.0979,0.2744,0.0832
817056,0.1931,0.2091,0.6921
818250,0.2888,0.6988,0.3767
818273,0.2698,0.2729,0.9491
818291,0.2700,0.8420,0.3245
818421,0.1897,1.0000,0.1897
818598,0.1481,0.8935,0.1572
824481,0.0807,0.9190,0.1091
824502,0.0872,0.2827,0.1281
824521,0.3303,0.9837,0.3320
824527,0.2718,0.2961,0.8262
824532,0.2912,0.8202,0.3450
824581,0.2502,0.4138,0.4130
831041,0.4470,0.5131,0.5763
831044,0.3098,0.2536,0.5532
831061,0.2230,0.3010,0.4312
831063,0.1123,0.7487,0.1954
831069,0.3617,0.4401,0.7236
831277,0.4170,1.0000,0.4170
837399,0.2343,0.8966,0.2424
837414,0.4147,0.9914,0.4151
837419,0.2693,1.0000,0.2693
837515,0.3944,0.9022,0.4557
837600,0.1440,0.3893,0.1163
838302,0.2254,1.0000,0.2254
838418,0.1760,0.9879,0.1744
844003,0.1035,0.3053,0.1518
844005,0.2131,0.1900,0.4132
844016,0.1594,0.2276,0.2641
844041,0.1561,0.5621,0.4311
844049,0.3978,1.0000,0.3978
844376,0.1843,0.2231,0.3291
846979,0.2158,0.8592,0.2114
850459,0.2240,0.5282,0.1493
850577,0.3099,0.4439,0.4029
850717,0.2843,0.9838,0.3169
850793,0.2337,1.0000,0.2337
850838,0.1115,0.0774,0.4364
850944,0.2262,0.2162,0.3889
857101,0.2053,0.1468,0.2990
857114,0.1502,0.4011,0.3150
857119,0.2499,0.4578,0.5135
857133,0.1693,0.9752,0.1751
857157,0.2351,0.6827,0.5520
857259,0.1949,0.3474,0.5124
863628,0.3383,0.9195,0.3391
863646,0.1608,1.0000,0.1608
863659,0.2933,1.0000,0.2933
863732,0.1506,0.9968,0.1524
863747,0.2436,0.4179,0.4721
863785,0.1616,0.6782,0.2128
863932,0.2266,1.0000,0.2266
864013,0.0542,0.1862,0.3163
864284,0.2723,1.0000,0.2723
864344,0.2072,0.9628,0.2247
864516,0.3370,1.0000,0.3370
865020,0.1884,0.2353,0.1203
869823,0.0333,0.2253,0.3442
869824,0.0848,0.0729,0.3932
869825,0.2217,1.0000,0.2217
